Date,Close,High,Low,Open,Volume
,MU,MU,MU,MU,MU
2020-01-02,54.06568145751953,54.16329279443691,53.206720310105496,53.538591408641025,20173200
2020-01-03,53.22624206542969,53.98759559209358,52.70891501696572,52.86508943103928,16815800
2020-01-06,52.28919982910156,52.845571457157966,51.88900262780675,52.46489652464485,18768700
2020-01-07,56.87682342529297,57.003716298781946,54.03639874383347,54.05592101079268,49908200
2020-01-08,56.14475631713867,56.99395446800983,55.695755338378454,56.701127904622375,29730800
2020-01-09,55.93978500366211,57.08180985896043,55.12962756396113,56.925635424300175,22376100
2020-01-10,55.3150749206543,56.12523223409197,54.92464075659908,56.09595069574803,19122800
2020-01-13,56.07643127441406,56.39853938301652,55.50053740898123,55.64694883162167,16163000
2020-01-14,56.14475631713867,56.90610612664442,55.11009848811177,56.418060613168066,26454300
2020-01-15,54.82704162597656,55.75432902267062,54.504933462025775,55.666480664594495,21638600
2020-01-16,56.300926208496094,56.45710061131959,55.4029205996424,55.44196513122114,22732700
2020-01-17,56.28141784667969,56.73041890028371,55.64695708400572,56.63281127071497,20549200
2020-01-21,57.560089111328125,57.7650673335653,55.90073361906867,55.99834123246967,24821700
2020-01-22,57.75529861450195,58.80947860752263,57.4429498143828,58.09693267453261,22604400
2020-01-23,57.78458786010742,59.11207221392279,57.618650454134674,58.88757173107043,26146100
2020-01-24,56.37902069091797,58.584988677460565,55.87145659205061,58.56546640850535,28555300
2020-01-27,54.08519744873047,54.65133196668035,53.3140847322779,53.831415449178294,27310100
2020-01-28,55.11985778808594,55.42244360312,53.919266352245465,54.90511658503606,18544900
2020-01-29,53.97783660888672,55.822648175845465,53.968077336309356,54.651341844977196,19278300
2020-01-30,53.71427917480469,53.75332370309008,51.94755709003887,52.88460342794141,30783800
2020-01-31,51.820674896240234,53.88022764337969,51.439999975866954,53.83142383472782,28550800
2020-02-03,52.494178771972656,52.816290625964214,51.73282889670838,51.97685167452304,20471900
2020-02-04,54.17304992675781,54.68061768820589,53.62643763208489,53.96807171256483,19998600
2020-02-05,55.412681579589844,55.89096404181989,54.48539446751211,55.6567043078476,19795300
2020-02-06,57.27701950073242,57.75530199992268,56.037383498568786,56.69136639705287,23358700
2020-02-07,55.520057678222656,56.61327856658595,55.41268707138942,56.58399702781023,20891100
2020-02-10,55.95930099487305,55.96906026691648,54.85631707937392,54.953924693775555,15929000
2020-02-11,55.88121795654297,57.43320302340236,54.98321589194116,56.496156419428594,26776900
2020-02-12,57.852909088134766,59.72700186119849,57.49175649148024,57.62840862407972,47180800
2020-02-13,57.91148376464844,59.18040138453095,57.45271977978257,57.599131203139095,23679700
2020-02-14,57.1013298034668,59.112078825892176,56.8670662992699,58.721640893394714,20920200
2020-02-18,56.3692512512207,56.65231851477819,55.26626745688762,55.70550912042658,21513200
2020-02-19,58.55569839477539,58.809480406325335,57.159888022521876,57.17941028856287,23335500
2020-02-20,57.58937072753906,58.55570248486297,56.3106901387248,58.44833187588345,20797100
2020-02-21,55.6274299621582,57.325826285205096,54.55372758494671,57.22821867068215,27038900
2020-02-24,53.694766998291016,54.1340087152941,51.352150713427655,52.03541519282225,33321100
2020-02-25,50.85433578491211,54.124242623017196,50.31748651999676,53.52882656205073,41894200
2020-02-26,51.11788558959961,52.972460013904396,50.63960307575237,51.391193606718346,28075600
2020-02-27,49.37068176269531,51.58640493015494,48.794787956470216,49.419485565224605,36349200
2020-02-28,51.303348541259766,51.6547382025731,47.23304679858756,47.48683256472116,40121300
2020-03-02,53.2848014831543,53.38240908211504,50.854333544723,51.92803575074732,33272700
2020-03-03,50.5615119934082,54.075441753703615,49.878247563059794,53.294565991310236,36893200
2020-03-04,53.96807098388672,54.05591932071067,50.961708989015065,51.75234402043064,28222000
2020-03-05,52.43562316894531,54.28043503665146,52.06470745117336,52.17207808448834,26223000
2020-03-06,50.239402770996094,51.91827668582007,48.80454787204081,50.951948723108906,30313700
2020-03-09,44.87091064453125,47.43802764735467,43.84601197451139,44.392624350289175,31260800
2020-03-10,46.71571731567383,47.10615149378031,44.207163665158234,46.99878460815798,31652900
2020-03-11,42.67470169067383,45.21253691897624,41.82549980037576,45.095407036121685,38483800
2020-03-12,37.88209533691406,41.522914539844706,37.091460238736545,38.45798921061307,40117200
2020-03-13,41.962158203125,41.991439744730215,37.43309235241845,40.57610689910267,35264800
2020-03-16,33.6458625793457,38.20420638769341,33.626340309847315,36.4570023642551,36879100
2020-03-17,36.48627853393555,38.19443759251972,33.20661254569533,34.641467346423234,34869000
2020-03-18,33.860595703125,35.68588856770862,30.385712238390433,33.440876272102386,36519000
2020-03-19,35.422340393066406,36.40819058428168,32.84546095910633,33.8313111503216,31015200
2020-03-20,35.24665451049805,37.66736028656882,34.983109434574004,36.86696578494431,37667400
2020-03-23,37.33548355102539,38.52631585188271,34.83668906310097,36.10561043709278,45286000
2020-03-24,42.23546600341797,43.35796863158482,40.15639073769345,40.820133041084446,45588000
2020-03-25,41.48387145996094,43.806969304296516,39.072925268299876,42.86015975239878,54091000
2020-03-26,43.71910858154297,44.65615487210672,42.29401688254089,43.826479167157956,62450700
2020-03-27,42.4404411315918,44.19740438967948,41.29841631705704,42.215940622499296,39791500
2020-03-30,43.455570220947266,44.480464989789716,42.11832664109552,43.11393614900542,33763900
2020-03-31,41.054386138916016,44.090025824383595,40.90797100901139,43.33843907978136,36723700
2020-04-01,38.9362678527832,41.288646920714584,38.3896592974577,39.58048773833934,37452800
2020-04-02,40.107574462890625,40.59561990355686,38.575112077077954,38.838657061856665,31457700
2020-04-03,40.23448181152344,40.85917960481858,39.58049874926646,39.99045900329924,28522400
2020-04-06,45.26133346557617,45.5736822520749,42.30377926438891,42.313538534939575,37899100
2020-04-07,45.427284240722656,47.21352915721752,44.93923865255028,46.94022481935854,34646400
2020-04-08,47.135440826416016,47.52587503823318,45.68106342705569,45.954371471169026,27694400
2020-04-09,45.02708053588867,48.6190958464579,44.265726995789755,48.121287332913404,39799400
2020-04-13,45.06612014770508,45.280861361438056,43.32867934129593,43.82648784158753,30449900
2020-04-14,46.481449127197266,47.223280320479894,45.505358195450626,45.87627379209194,25738000
2020-04-15,45.31990051269531,45.54440097152804,44.54878781268858,45.290618977388384,22389400
