Date,Close,High,Low,Open,Volume
,ORCL,ORCL,ORCL,ORCL,ORCL
2020-01-02,49.45161819458008,49.46078285022521,48.79165109611247,48.82831671194413,13899600
2020-01-03,49.27745819091797,49.543278660345,48.53499870292424,48.57166431869878,11026700
2020-01-06,49.53411865234375,49.68077763257687,48.90164895907986,48.9108171121965,10982400
2020-01-07,49.644107818603516,49.79993493878642,49.13996783518939,49.39662015475463,12015400
2020-01-08,49.83744812011719,50.27017435097263,49.44154718758505,49.6625130262796,11856700
2020-01-09,50.067630767822266,50.454322802262936,49.74538389359914,49.94793887098572,10671000
2020-01-10,50.13207244873047,50.31621299229326,49.92031205289932,50.224140964417494,9734800
2020-01-13,50.251766204833984,50.44511220230782,50.04921124813441,50.14127976725847,10858900
2020-01-14,50.527976989746094,50.804186068684025,50.178110283257254,50.19652469014498,12627200
2020-01-15,50.41748809814453,50.80418359961554,50.343833986362185,50.52797453410129,9090800
2020-01-16,51.03436279296875,51.05277720054438,50.574013140145425,50.62004740298993,9866000
2020-01-17,50.758148193359375,51.273737500747586,50.50035002747653,51.218497796206705,11166600
2020-01-21,50.84101867675781,50.96991602240261,50.56480606501696,50.620049289802985,8773000
2020-01-22,50.38066482543945,51.23691542151748,50.27017838503722,51.015946052901974,6380500
2020-01-23,50.62004089355469,50.63845529876233,49.9755507600418,50.095242637797156,6583200
2020-01-24,49.78221130371094,50.822602505187426,49.607279699575066,50.69370516401477,6426000
2020-01-27,48.51165008544922,49.27583227273052,48.45641036929167,48.96279433647629,8259100
2020-01-28,49.2205810546875,49.42313601355755,48.48402235723583,48.66816290964598,8620300
2020-01-29,48.981204986572266,49.66252052294667,48.96279057853658,49.51520877085038,6332500
2020-01-30,49.08247756958008,49.10089197577551,48.13415496755412,48.631333398264175,7176200
2020-01-31,48.290679931640625,49.24820806528807,48.14336818124788,49.110101762712105,8884700
2020-02-03,48.879920959472656,49.17454442425147,48.51163987240477,48.54846868354931,8892500
2020-02-04,49.75459289550781,50.23335697106643,49.48758924549045,49.48758924549045,9769800
2020-02-05,50.399078369140625,50.66607848173485,50.251766629982505,50.33462619058185,9612900
2020-02-06,50.37145233154297,50.96069925691976,50.37145233154297,50.638455942163304,8832000
2020-02-07,50.38066482543945,50.61083964132733,49.89269182746865,49.96634945440348,7864800
2020-02-10,50.62925338745117,50.70290750123599,50.13207494869518,50.380664168073174,7198200
2020-02-11,50.77656555175781,51.13563770090974,50.739736738463016,50.79497644621627,8466600
2020-02-12,51.31056594848633,51.45787767986656,50.86863075434561,51.14483981165996,7541100
2020-02-13,50.923866271972656,51.227695135428746,50.64765374422761,50.923866271972656,8480100
2020-02-14,51.07119369506836,51.411851468665134,50.85943326757905,50.988330613686514,7496800
2020-02-18,51.052772521972656,51.33818703276616,50.73052568721416,51.025149157046116,7185700
2020-02-19,51.043575286865234,51.34740778552133,50.99754101766602,51.181681606652475,6819200
2020-02-20,51.10801315307617,51.43946544068732,50.52797516194553,51.006739187140646,6114600
2020-02-21,50.34383773803711,50.95149913232754,50.12286836184555,50.71211886096001,9078600
2020-02-24,48.474815368652344,49.28502815399082,48.34591452753192,48.88912720816435,10992500
2020-02-25,46.9188346862793,48.999617035679776,46.77152294127485,48.8615107381554,12202600
2020-02-26,47.922393798828125,48.92595609121539,47.17662967686863,47.24107834142837,16413100
2020-02-27,46.753108978271484,49.22058336467829,46.73469457094736,46.845181014892084,16161100
