Date,Close,High,Low,Open,Volume
,META,META,META,META,META
2020-01-02,208.4946746826172,208.50460795301234,205.00618594632707,205.48324073536628,12077100
2020-01-03,207.39149475097656,209.11089094111142,205.68203183218017,205.94044853997713,11188400
2020-01-06,211.2974090576172,211.47629892097592,205.25465930650992,205.43354916986866,17058900
2020-01-07,211.75457763671875,213.26526883360782,210.45260644126304,211.51605782399304,14912400
2020-01-08,213.9013671875,214.91512198342505,211.3073578215122,211.69496771917474,13475000
2020-01-09,216.9624786376953,217.0419902974229,214.95485093414487,216.20712545293262,12642800
2020-01-10,216.7239532470703,218.5328094639806,216.08787510640607,217.8569679090441,12119400
2020-01-13,220.55038452148438,220.61001448137728,217.86693016920398,218.25454007380782,14463400
2020-01-14,217.71783447265625,221.01750037751376,217.29047632761126,220.25221385964988,13288900
2020-01-15,219.79501342773438,220.32176491779666,218.79120713192296,219.25832866692897,10036500
2020-01-16,220.41122436523438,221.2659557708827,219.039674741792,221.2063258160024,10015300
2020-01-17,220.77896118164062,220.9280360746828,219.17882494669027,220.66963453830988,15905900
2020-01-21,220.083251953125,221.00754661588667,217.77745918379807,220.79884176668858,14275800
2020-01-22,219.9639892578125,221.3852204306161,219.9242258435066,220.94791386504602,12212800
2020-01-23,218.4135284423828,220.13293967833576,217.92654037054416,219.39746818730566,11195000
2020-01-24,216.6046905517578,220.42115934670656,214.78590108729813,219.44716802373816,11905800
2020-01-27,213.5535125732422,214.73622401321984,211.19803813028523,211.79436806877322,13810700
2020-01-28,216.4556121826172,217.39980374418147,212.21178503509026,214.81572766096295,13413800
2020-01-29,221.86227416992188,222.82633223062922,217.1115622584338,220.08324810348307,33181300
2020-01-30,208.2462158203125,210.13456852078346,203.49550392600858,205.26459671516952,48775500
2020-01-31,200.67291259765625,207.41137071153415,199.82811443300605,207.15295401089796,31359900
2020-02-03,202.93893432617188,203.88311066186054,201.25928649637166,202.1935295613705,15495600
2020-02-04,208.5443878173828,209.30967432653713,203.94275065657752,205.35404859424295,19628900
2020-02-05,208.8226776123047,211.42662028096842,207.43126133865994,211.20796698578138,12538200
2020-02-06,209.55813598632812,209.89604917934724,208.05737799417432,209.1804593792485,10567500
2020-02-07,211.02906799316406,211.51607125055685,208.64376355740467,209.01150690086425,12242500
2020-02-10,211.75457763671875,212.49004911165255,209.3692885176715,210.22401989896812,11856400
2020-02-11,205.92056274414062,209.5680750725065,205.24472117404943,208.90218193885602,25030800
2020-02-12,209.46865844726562,209.92584667910234,206.129244713273,206.57649967507112,13813700
2020-02-13,211.83409118652344,213.01680248617112,207.89834742314363,208.23627576968474,15396600
2020-02-14,212.86773681640625,213.6131416537945,211.34711216135827,212.6888469347772,10741700
2020-02-18,216.46556091308594,216.6444507890148,212.0925102405722,212.24160030247936,15609200
2020-02-19,216.15744018554688,216.98235657994982,214.78589061831087,216.65437667624997,12135100
2020-02-20,213.2653045654297,217.42963553369924,211.64528646118043,215.19342092293596,13109200
2020-02-21,208.89222717285156,212.92736443295075,207.55050767506424,212.17201122071887,14092300
2020-02-24,199.49017333984375,202.40221371061565,196.95579436555832,200.56355791125748,23080100
2020-02-25,195.56439208984375,202.2531530526224,194.74940896036225,201.01081181765542,21433500
2020-02-26,195.99176025390625,199.97720084600968,194.29224584981696,195.9818269830241,16524500
2020-02-27,188.58741760253906,194.6798644575618,188.33894933165297,190.64474216481972,21682600
2020-02-28,191.29075622558594,191.5591062081059,180.70601380684255,181.58061181994842,32568900
2020-03-02,195.23643493652344,195.36564329291318,187.69294171836876,192.84119711669828,24949000
2020-03-03,184.75106811523438,196.03153375418208,182.84283360204574,195.0177789559788,27984100
2020-03-04,190.5850830078125,190.65466139788128,185.24798979505562,188.01095555064248,23062500
2020-03-05,184.0354766845703,187.8320791353071,182.7633203534532,185.63561295242383,19333400
2020-03-06,179.98048400878906,182.65400519261948,175.18007490339295,177.23739959083443,24559600
2020-03-09,168.46148681640625,173.92778874850202,164.17789627424824,168.56088019038242,29949000
2020-03-10,177.09825134277344,177.19762955428214,168.461491617471,173.5998137602446,24517800
2020-03-11,169.19696044921875,174.80240407511363,166.63276605493814,172.9438510827828,20373900
2020-03-12,153.52357482910156,165.57926005980926,153.3943664766908,158.56250342422624,43266300
2020-03-13,169.23670959472656,169.7435794142417,156.6344060152215,162.5280661958913,35028600
2020-03-16,145.1154022216797,158.15502727812273,142.22324309904866,151.38675406380028,39120400
2020-03-17,148.5045166015625,152.99682725438325,139.14223383078428,149.81643637131103,34255600
2020-03-18,146.05960083007812,147.27211208807233,136.26001123060118,138.89376894045387,37553100
2020-03-19,152.19178771972656,158.9501124482879,143.91282324540947,145.72166434278574,39862300
2020-03-20,148.81260681152344,158.29416415529968,147.09321068961108,155.06407675839944,32568400
2020-03-23,147.19261169433594,151.37680893907242,141.3784480122466,148.7430512988131,29830800
2020-03-24,159.99366760253906,160.32164750480814,151.635207391002,154.25903144385643,30440400
2020-03-25,155.25291442871094,161.9913724343945,152.12220524995055,157.94630187762417,35184300
2020-03-26,162.3392333984375,162.9951933038446,156.0579631034163,157.28042280691102,26556800
2020-03-27,155.829345703125,159.10912973523017,153.80185139462847,157.23071031511614,24879900
2020-03-30,164.9332275390625,165.72832900211748,157.09156987984713,158.20470282894468,22515200
2020-03-31,165.7779998779297,169.88268457133918,163.19392431662718,164.4660803933401,23676300
2020-04-01,158.6221466064453,163.14425690189051,157.07169189238763,160.62975927070954,19507600
2020-04-02,157.2207794189453,160.36142188089596,154.9646833604549,158.12520752958983,20886300
2020-04-03,153.23533630371094,156.94249362021475,149.90587075635227,156.1871404125223,25983300
2020-04-06,164.5356903076172,165.1817017391021,157.53881537945364,159.16876661295203,28453600
2020-04-07,167.7956085205078,172.32766773331252,164.99287891162538,170.7374646007876,31411900
2020-04-08,173.21218872070312,173.92777850836143,166.7122658423221,170.20075468318225,21664200
2020-04-09,174.11663818359375,175.9950578154714,170.5188222622399,174.8222796218866,23534300
2020-04-13,173.71908569335938,173.92780573297142,168.41180657523697,172.6059525895647,19355400
2020-04-14,177.07835388183594,180.11960289192132,175.5378476701401,177.88338860035282,21011800
2020-04-15,175.88571166992188,177.09823798207313,171.76114465362468,174.11661888635015,17423000
2020-04-16,175.17013549804688,176.9591101276827,171.453044610098,176.85971675064178,23593200
2020-04-17,178.14183044433594,179.17545185676434,175.57763587477402,178.1020670254151,20974800
2020-04-20,177.14793395996094,179.39408154360316,175.68693939566168,176.32301752693286,16110700
2020-04-21,169.75352478027344,174.30546529801478,167.30859033530422,174.17625694496,24850500
2020-04-22,181.16317749023438,183.64786010356906,177.04854368916412,177.35664190676974,33242000
2020-04-23,183.99571228027344,185.9039466094171,182.02783283262355,182.95214260324065,21426600
2020-04-24,188.9054718017578,189.2433850239662,179.72207868408637,182.10736811359305,28792000
2020-04-27,186.3511962890625,192.56290283203126,186.26175135451555,191.4795848506093,29197800
2020-04-28,181.78932189941406,188.04077666593554,181.44146026831214,187.50409189555162,21731000
2020-04-29,193.00021362304688,195.70354958293518,188.8358830390535,189.76017771353247,45954500
2020-04-30,203.4557647705078,208.40524845997166,200.3350039075921,205.652215783563,46230100
2020-05-01,201.03070068359375,206.00999907117634,197.8304283351143,200.36480757777085,30415600
2020-05-04,204.00238037109375,204.64840696413435,197.54220543248462,198.97338507610132,19250700
2020-05-05,205.80130004882812,209.0910174227714,205.2347851301422,205.7516033631944,21071200
2020-05-06,207.1927032470703,210.30353055579124,205.3937955632803,206.84484163477242,21857000
2020-05-07,209.96560668945312,210.30353503857077,207.75920739343698,209.8662284876056,15152000
2020-05-08,211.04893493652344,211.90366631228324,209.5581254554516,210.9396083012996,12506000
2020-05-11,211.8738555908203,213.682711872996,209.08107466674213,209.59789291383512,12911900
2020-05-12,208.81275939941406,213.96101514846774,208.71336601614308,211.98320207766352,14704600
2020-05-13,203.84336853027344,209.48856017241394,200.8716826525901,208.14682548939223,20684600
2020-05-14,205.5428924560547,205.66215237461995,199.46039396442708,201.31893180013554,17178900
2020-05-15,209.5879669189453,210.04514005834983,202.8693749693819,204.0123381484935,19383200
2020-05-18,211.88380432128906,213.32491725402267,209.64758989160947,210.85016782566936,20151900
2020-05-19,215.5511932373047,219.13907557606217,211.5260043274611,211.9633108985472,31843200
2020-05-20,228.56100463867188,229.92260597220383,221.82254603877013,222.13064428224374,50162900
2020-05-21,229.9722900390625,235.7466901738807,229.7834517285112,233.2818891960785,47782600
2020-05-22,233.47073364257812,234.5441184107907,227.33853843326284,230.09155600221266,33925600
2020-05-26,230.77731323242188,239.42400551163468,230.25056174271424,238.30093930646683,33178300
2020-05-27,227.736083984375,229.14738198176514,219.77516582699468,227.6665207525805,34697600
2020-05-28,224.07862854003906,230.21082354855974,222.62756718831204,222.9257321417134,29377200
2020-05-29,223.71090698242188,226.09621167666677,221.51445578120203,223.82023363714103,23241500
2020-06-01,230.48910522460938,231.0158567337347,222.1306291416219,223.21394713847968,18223800
2020-06-02,231.2941131591797,231.57239637077913,225.17185217339667,229.52502052888423,20919000
2020-06-03,228.74981689453125,231.22455099741492,227.1297990263184,230.68786624175902,15380300
2020-06-04,224.90354919433594,230.2108433587473,223.23384957608576,228.15351865200958,17041500
2020-06-05,229.35610961914062,229.93255786232575,223.92955558177778,225.3209870821455,16750400
2020-06-08,229.98220825195312,230.1312983025053,226.01666465122258,227.62673407315538,15466500
2020-06-09,237.20770263671875,238.30096916666866,228.9983158860157,230.10151568794666,27462900
2020-06-10,235.27957153320312,239.73213387997254,233.83845859076249,239.4836656083345,20720700
2020-06-11,223.05491638183594,231.46308887096265,222.18031842964962,228.5311664715915,26708200
2020-06-12,227.17950439453125,230.24063521922352,223.1245005163142,228.49140893922834,22091400
2020-06-15,231.07550048828125,232.33772359744756,223.4226804944176,223.71089702659557,15340300
2020-06-16,234.20616149902344,236.99895730962456,231.57240417007532,235.68703769764412,15236700
2020-06-17,234.08689880371094,236.13427469015286,230.31017849444726,233.56014734420106,19578100
2020-06-18,234.49440002441406,234.69317159303102,230.72761283007398,233.55022369950962,15782500
2020-06-19,237.32693481445312,239.3544442938033,234.1067958941777,236.33306178171648,30081300
2020-06-22,237.7543487548828,239.22527684854342,235.45850408317358,237.09838880145116,18917800
2020-06-23,240.75584411621094,243.6877669584697,238.39042109949787,239.80171919252714,24017900
2020-06-24,232.58616638183594,241.7297950539599,231.25436502088874,239.7221673245816,20834900
2020-06-25,234.23599243164062,235.84607708014298,231.31401841238647,233.18248942829536,18704300
2020-06-26,214.75607299804688,231.66184674411795,214.08023149305646,231.21460694105113,76343900
2020-06-29,219.2881622314453,219.39748888008137,205.84106027571121,208.4648846776764,58514300
2020-06-30,225.6787567138672,226.10611483839406,217.1314425703402,219.23844854582867,33927100
2020-07-01,236.09454345703125,237.53565633057957,226.16574633751318,227.0999894206587,43399700
2020-07-02,231.98983764648438,238.52952391361862,231.1848029297237,237.53565089731185,30633600
2020-07-06,238.80783081054688,238.92709073142663,230.8469126205194,232.32777385577694,26206200
2020-07-07,239.38426208496094,246.1326533838227,237.35676774708128,237.9431492036157,27887800
2020-07-08,242.08763122558594,245.476742412157,235.14045223152542,236.65114371279105,29791300
2020-07-09,243.001953125,245.0195141401759,237.77418650500857,243.49888963445807,22174900
2020-07-10,243.56849670410156,243.98592160136022,237.85372617244795,242.19694692360852,22982700
2020-07-13,237.53564453125,248.61732229995678,236.9591963774053,245.49656171900332,24674900
2020-07-14,238.2611846923828,238.85751459516547,230.6083651549353,235.30938048767743,23378100
2020-07-15,238.80783081054688,243.32002324429993,236.5914980108304,240.07005391262496,19133600
2020-07-16,239.45382690429688,240.2787433564842,234.88201996875785,236.541786144135,18880700
2020-07-17,240.54710388183594,242.6640584263093,236.4026548970345,239.52341580758355,18152400
2020-07-20,243.91632080078125,244.54246567181318,234.196243637224,238.5891606747882,20872200
2020-07-21,240.26881408691406,245.397202755287,238.60904788389522,244.71142791221044,19364200
2020-07-22,238.4003143310547,240.41787533046022,236.66103656154655,238.78792419879028,15427900
2020-07-23,231.17486572265625,240.9346906906443,230.33006760706115,238.1617916950964,21771800
2020-07-24,229.2964630126953,232.05942893841245,225.5097938711942,228.77964476919945,18325800
2020-07-27,232.06936645507812,233.51047940214605,229.4157271252993,230.04187202473358,13163100
2020-07-28,228.71006774902344,233.52042496991143,228.4218512292707,233.19244503448954,14170100
2020-07-29,231.8606414794922,232.26813307725234,228.8989039816223,229.72382044831986,13588300
2020-07-30,233.06324768066406,233.4508575925828,227.59694549625615,228.80947192129432,20615300
2020-07-31,252.11578369140625,254.2824349029998,247.47439820356885,254.25261992366913,53005100
2020-08-03,250.416259765625,253.83517031078523,248.79624184501446,251.10201942967134,23124900
2020-08-04,248.29930114746094,251.25110526267036,245.91399677394983,250.01869724475802,17183500
2020-08-05,247.59364318847656,250.72435231708073,246.25192370361665,248.65709460479925,13050100
2020-08-06,263.6546325683594,264.96655222930593,247.14640115990747,247.51412932306732,45241600
2020-08-07,266.7952880859375,277.18127375096526,261.81597432279955,262.46198574914985,72766400
2020-08-10,261.3886413574219,272.1820893277885,258.0989236207785,266.39777058170677,30248800
2020-08-11,254.56069946289062,264.29072474471275,253.56682645070933,258.5958214658989,28238300
2020-08-12,258.2976379394531,262.2830475726699,256.52851509159075,257.38326154227667,21415700
2020-08-13,259.69903564453125,263.53540168210895,257.9796545484471,259.94750392598627,17374000
2020-08-14,259.63934326171875,261.04070767188523,257.0950310977634,260.7027945300186,14792700
2020-08-17,259.55987548828125,262.48186452536964,257.81064930809316,260.8916616643438,13351100
2020-08-18,260.732666015625,263.52544700661764,257.6715502060295,259.35119817535104,18690400
2020-08-19,260.9811096191406,266.2685213028287,259.74871679459574,259.7884802074964,23291500
2020-08-20,267.36181640625,267.978012884733,259.85805618867687,259.8978196058501,20299700
2020-08-21,265.3740539550781,268.8327127727281,264.78767249266735,267.04375340708833,15538600
2020-08-24,269.7272644042969,275.5513468429,267.1232911223398,269.40921769847876,23685600
2020-08-25,279.0994567871094,281.35553785008386,268.6041590682615,270.74098020975373,42127200
2020-08-26,302.0479431152344,302.80329629113623,282.2599283046291,282.2599283046291,69015200
2020-08-27,291.4234619140625,299.3843948863903,290.230802101443,298.3209434253744,30301300
2020-08-28,291.86077880859375,295.4089130625106,289.19720617425287,293.1925651257642,17157400
2020-08-31,291.40362548828125,295.0610714734328,289.7637104937946,292.14903036555626,17345100
2020-09-01,293.6298828125,299.6428031753029,290.9165982221665,292.9043445015197,17295900
2020-09-02,300.6465759277344,301.73984226995447,291.25446415081126,297.0487605992797,24341400
2020-09-03,289.3363037109375,295.7766116878448,281.8922046260474,294.1764603814889,32294100
2020-09-04,280.9977722167969,287.22934607243116,269.47878581847783,285.49006802527975,30333700
2020-09-08,269.4986572265625,277.58876920283205,267.76932758569217,269.61791715619455,24864000
2020-09-09,272.04290771484375,276.77375270832874,269.68743365348786,274.0803351497848,22918800
2020-09-10,266.4473876953125,277.4495682078167,265.3938848257211,273.82193811304677,24814700
2020-09-11,264.9764404296875,269.72718202912677,261.0307941173895,268.40531408141004,18913900
2020-09-14,264.5193176269531,274.9450669969811,264.072092933478,269.2899266715529,24093800
2020-09-15,270.7508850097656,272.8379939605267,267.6499758979979,269.0116073304009,18478500
2020-09-16,261.9053649902344,270.7707242415485,260.1859843550506,265.6522850817539,29183400
2020-09-17,253.25875854492188,259.8978237812909,248.6571210950568,256.69755108594165,31281400
2020-09-18,250.98275756835938,257.61190409036857,248.51795667553756,256.81678746004013,28130800
2020-09-21,246.6295928955078,248.4185674302035,242.63423412753664,246.0233297244526,24709400
2020-09-22,253.1891632080078,253.75567813417615,246.6991733093641,251.75798356852937,30293100
2020-09-23,247.4943084716797,256.4093371222117,246.62962847540953,253.69606753291936,19641300
2020-09-24,248.00112915039062,250.69453166043772,244.11508207016382,244.9896951654349,20006800
2020-09-25,253.25875854492188,254.18305327749582,245.09905346590133,247.87195282892364,18351300
2020-09-28,255.24652099609375,258.0094872625541,253.25877460783155,257.8107004914867,18826300
2020-09-29,260.1860046386719,261.71654712344036,255.32595141863766,256.23037943087087,20200200
2020-09-30,260.2953796386719,264.44976224953746,258.50642004785584,260.3749064781673,20142500
2020-10-01,264.99639892578125,266.68596505748064,263.1775941029918,263.7242425257836,20009800
