Date,Close,High,Low,Open,Volume
,CRM,CRM,CRM,CRM,CRM
2020-01-02,165.25169372558594,165.33086276354058,161.8771870950254,162.21364418137014,5189300
2020-01-03,164.44021606445312,165.03397627622005,163.28239724146215,163.34177024264895,3205400
2020-01-06,171.64443969726562,171.86215077783467,162.73812672836794,163.2824044297906,8836200
2020-01-07,174.16790771484375,175.02884651758623,170.29860568650872,171.42673812111818,8272700
2020-01-08,175.4840545654297,176.98823609102593,172.93090970880777,173.40590883796185,7225100
2020-01-09,177.73045349121094,178.02731855064437,175.44448683390846,176.97835507410716,5952900
2020-01-10,178.32418823242188,178.7991873995585,176.82991215458003,177.96793508208162,5111800
2020-01-13,181.93618774414062,182.5299328806487,179.24450084544398,179.3731373200482,6202600
2020-01-14,180.22418212890625,181.93618423435538,180.14501309224244,181.5898215864449,4342300
2020-01-15,179.17520141601562,181.18406833890992,178.73977930662898,179.78874251563408,3886600
2020-01-16,180.7882843017578,181.20391048468403,179.0762970268577,180.33306604429453,3485300
2020-01-17,180.3330535888672,181.43149953214365,179.47211477655225,181.3226439846135,4577000
2020-01-21,183.34141540527344,184.06381216049772,179.61065541467923,179.62054588257647,6302400
2020-01-22,180.84764099121094,184.4992318901446,180.7882679847162,183.46015897663452,4781800
2020-01-23,182.06483459472656,182.38151076553848,179.41273961395603,181.3028608711184,4369000
2020-01-24,180.2143096923828,184.1924673580459,179.24451532113454,183.0742253657195,4653600
2020-01-27,178.82888793945312,179.8382592761175,175.45438104936133,176.90908014626422,4239400
2020-01-28,180.9466094970703,181.94609035855393,178.47263351324352,179.25440328015432,3445300
2020-01-29,179.87783813476562,182.18358541082299,179.72939052560696,182.08462033805054,2785500
2020-01-30,183.73724365234375,184.0044372823625,178.6606401817423,179.01689332178364,3715700
2020-01-31,180.4122314453125,184.0935091053083,178.9080497423154,182.935690097722,4193300
2020-02-03,183.48983764648438,183.93515027613472,179.95700801131161,181.35231890422264,4755200
2020-02-04,186.37945556640625,187.71540866971395,184.7070453452119,186.0429984485196,3983200
2020-02-05,183.55911254882812,188.5664371153743,180.95648519429963,188.41798950849122,6162700
2020-02-06,184.78622436523438,185.607586267907,182.32215375716868,184.88518945228495,4102700
2020-02-07,183.78672790527344,186.6862204915799,183.71744933019806,184.90496987471158,3713100
2020-02-10,187.1512908935547,187.29973848122452,183.62835225210708,184.2320028687561,3873500
2020-02-11,187.14141845703125,190.59509397025423,186.68620028424812,189.48674258867544,4299200
2020-02-12,187.48779296875,188.5367563160022,184.82579253093996,187.7351905544208,4535400
2020-02-13,186.67633056640625,189.06124703030477,186.45861947260923,186.5377885158037,3132100
2020-02-14,187.97268676757812,188.26956689699847,186.1419536527288,187.37894160868805,3599400
2020-02-18,189.100830078125,189.5065657750521,186.9534206748092,188.9622880230708,4957000
2020-02-19,190.86228942871094,191.90136233501687,189.80343558701108,190.00135064060493,3903200
2020-02-20,191.34719848632812,193.6826324116041,187.79457260888088,191.98053573216816,5451200
2020-02-21,187.52737426757812,190.04092715204126,184.776314259406,189.84301209892575,5242100
2020-02-24,184.00442504882812,185.2018208705035,176.92884525730622,176.92884525730622,8463300
2020-02-25,179.38307189941406,188.0023965896763,177.56221392642678,186.508120389515,11361100
2020-02-26,177.00802612304688,180.76847258033294,172.43612340758193,174.70227872976344,13923100
2020-02-27,170.35797119140625,176.47364735177405,168.27984053493196,170.41735929583433,9927300
2020-02-28,168.62620544433594,169.98195461919,161.42198822741528,163.27253262376087,12640800
2020-03-02,174.9199981689453,174.9496846737131,166.83504620490274,170.40746824482403,7761000
2020-03-03,167.60691833496094,176.5627143210068,165.35065346974076,176.55282385315925,8323500
2020-03-04,173.8611297607422,173.97987576990656,167.86421469873787,170.45693656516144,5846300
2020-03-05,167.83453369140625,171.9413277089343,166.35014812845142,170.77361831405287,5797500
2020-03-06,162.3719940185547,165.82566993723393,156.8896547676994,163.94543912450567,9757700
2020-03-09,149.63595581054688,156.06829275640163,149.07188209193455,150.12084539326662,9657100
2020-03-10,159.66049194335938,159.78914351157567,149.42813208546812,155.59327529385627,11443900
